Address,Price,Links,Dates,Details
"22204 E Frost Place, Aurora, CO 80016","$760,000 ",https://www.zillow.com/homedetails/22204-E-Frost-Pl-Aurora-CO-80016/13122773_zpid/,35 days on Zillow From 2023-08-25,"5 bds4 ba3,651 sqft"
"14670 E 25th Avenue, Aurora, CO 80011","$500,000 ",https://www.zillow.com/homedetails/14670-E-25th-Ave-Aurora-CO-80011/13011381_zpid/,"Price cut: $30,000 (Aug 23) From 2023-08-25","5 bds3 ba2,240 sqft"
"7562 S Sicily Way, Aurora, CO 80016","$505,000 ",https://www.zillow.com/homedetails/7562-S-Sicily-Way-Aurora-CO-80016/58885100_zpid/,35 days on Zillow From 2023-08-25,"3 bds3 ba2,591 sqft"
"5724 S Bahama Circle W, Aurora, CO 80015","$709,900 ",https://www.zillow.com/homedetails/5724-S-Bahama-Cir-W-Aurora-CO-80015/13115452_zpid/,Open: Sat. 1-3pm From 2023-08-25,"6 bds4 ba2,667 sqft"
"5962 S Tempe Way, Centennial, CO 80015","$705,000 ",https://www.zillow.com/homedetails/5962-S-Tempe-Way-Centennial-CO-80015/13122126_zpid/,Open: Sun. 12-2pm From 2023-08-25,"4 bds4 ba3,009 sqft"
"Westport Plan, The Aurora Highlands","$720,990+",https://www.zillow.com/community/aurora-highlands/2066580189_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"4 bds3 ba3,308 sqft"
"20324 E Vassar Avenue, Aurora, CO 80013","$545,000 ",https://www.zillow.com/homedetails/20324-E-Vassar-Ave-Aurora-CO-80013/68046765_zpid/,35 days on Zillow From 2023-08-25,"3 bds3 ba2,038 sqft"
"3828 N Grand Baker Street, Aurora, CO 80019","$774,950 ",https://www.zillow.com/homedetails/3828-N-Grand-Baker-St-Aurora-CO-80019/2056358011_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds4 ba4,206 sqft"
"2578 S Vaughn Way Unit A, Aurora, CO 80014","$450,000 ",https://www.zillow.com/homedetails/2578-S-Vaughn-Way-APT-A-Aurora-CO-80014/13052076_zpid/,35 days on Zillow From 2023-08-25,"4 bds4 ba2,418 sqft"
"7317 S White Crow Way, Aurora, CO 80016","$839,950 ",https://www.zillow.com/homedetails/7317-S-White-Crow-Way-Aurora-CO-80016/338355900_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds5 ba4,181 sqft"
"7820 S Blackstone Parkway, Aurora, CO 80016","$1,030,000 ",https://www.zillow.com/homedetails/7820-S-Blackstone-Pkwy-Aurora-CO-80016/99644277_zpid/,Open: Sun. 12-2pm From 2023-08-25,"5 bds5 ba5,021 sqft"
"15298 E Cedar Place, Aurora, CO 80012","$460,000 ",https://www.zillow.com/homedetails/15298-E-Cedar-Pl-Aurora-CO-80012/58889110_zpid/,"Price cut: $12,000 (Aug 22) From 2023-08-25","3 bds2 ba1,306 sqft"
"14341 E Tennessee Avenue Unit 104, Aurora, CO 80012","$344,900 ",https://www.zillow.com/homedetails/14341-E-Tennessee-Ave-UNIT-104-Aurora-CO-80012/333901566_zpid/,"Price cut: $15,100 (Aug 10) From 2023-08-25","2 bds2 ba1,046 sqft"
"14331 E Tennessee Avenue Unit 101, Aurora, CO 80012","$349,900 ",https://www.zillow.com/homedetails/14331-E-Tennessee-Ave-UNIT-101-Aurora-CO-80012/333901671_zpid/,"Price cut: $15,100 (Aug 10) From 2023-08-25","2 bds2 ba1,104 sqft"
"18501 E Colfax Avenue, Aurora, CO 80011","$1,350,000 ",https://www.zillow.com/homedetails/18501-E-Colfax-Ave-Aurora-CO-80011/187598013_zpid/,36 days on Zillow From 2023-08-25,1.08 acres lot
"5009 S Biloxi Way, Aurora, CO 80016","$679,000 ",https://www.zillow.com/homedetails/5009-S-Biloxi-Way-Aurora-CO-80016/68049815_zpid/,"Price cut: $6,000 (Aug 19) From 2023-08-25","4 bds3 ba3,934 sqft"
"8771 S Wenatchee Court, Aurora, CO 80016","$999,000 ",https://www.zillow.com/homedetails/8771-S-Wenatchee-Ct-Aurora-CO-80016/249982994_zpid/,Open: Sat. 12:30-2:30pm From 2023-08-25,"3 bds4 ba5,051 sqft"
"19101 E Milan Circle, Aurora, CO 80013","$444,000 ",https://www.zillow.com/homedetails/19101-E-Milan-Cir-Aurora-CO-80013/13093821_zpid/,"Price cut: $5,000 (Aug 22) From 2023-08-25","3 bds2 ba1,716 sqft"
"24756 E Calhoun Place Unit B, Aurora, CO 80016","$525,000 ",https://www.zillow.com/homedetails/24756-E-Calhoun-Pl-B-Aurora-CO-80016/333901779_zpid/,3D Tour From 2023-08-25,"3 bds3 ba1,672 sqft"
"5856 S Danube Circle, Aurora, CO 80015","$679,900 ",https://www.zillow.com/homedetails/5856-S-Danube-Cir-Aurora-CO-80015/13115377_zpid/,"Price cut: $25,100 (Aug 1) From 2023-08-25","6 bds4 ba3,894 sqft"
"23970 E 34th Avenue, Aurora, CO 80019","$475,450 ",https://www.zillow.com/homedetails/23970-E-34th-Dr-Aurora-CO-80011/2056377784_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"3 bds3 ba1,606 sqft"
"22870 E Briarwood Place, Aurora, CO 80016","$495,000 ",https://www.zillow.com/homedetails/22870-E-Briarwood-Pl-Aurora-CO-80016/99659486_zpid/,"Price cut: $5,000 (Aug 12) From 2023-08-25","3 bds3 ba2,250 sqft"
"20513 E Girard Drive, Aurora, CO 80013","$675,000 ",https://www.zillow.com/homedetails/20513-E-Girard-Dr-Aurora-CO-80013/67446002_zpid/,"Price cut: $4,900 (Aug 3) From 2023-08-25","5 bds3 ba3,136 sqft"
"2052 Havana Street, Aurora, CO 80010","$389,000 ",https://www.zillow.com/homedetails/2052-Havana-St-Aurora-CO-80010/13020847_zpid/,"Price cut: $7,000 (Aug 17) From 2023-08-25",2 bds1 ba714 sqft
"21012 E Quincy Drive, Aurora, CO 80015","$622,950 ",https://www.zillow.com/homedetails/21012-E-Quincy-Dr-Aurora-CO-80015/319930752_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"2 bds3 ba1,802 sqft"
"5143 S Fraser Street, Aurora, CO 80015","$725,000 ",https://www.zillow.com/homedetails/5143-S-Fraser-St-Aurora-CO-80015/13120043_zpid/,"Price cut: $25,000 (Aug 8) From 2023-08-25","4 bds3 ba3,489 sqft"
"1132 Lima Street, Aurora, CO 80010","$480,000 ",https://www.zillow.com/homedetails/1132-Lima-St-Aurora-CO-80010/13033933_zpid/,37 days on Zillow From 2023-08-25,"4 bds2 ba1,798 sqft"
"22066 E Ridge Trail Circle, Aurora, CO 80016","$1,190,000 ",https://www.zillow.com/homedetails/22066-E-Ridge-Trail-Cir-Aurora-CO-80016/13122274_zpid/,"Price cut: $50,000 (Aug 9) From 2023-08-25","7 bds7 ba6,961 sqft"
"3968 N Buchanan, Aurora, CO 80019","$754,990 ",https://www.zillow.com/homedetails/3968-N-Buchanan-Way-Aurora-CO-80018/2061936929_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"5 bds4 ba4,072 sqft"
"21400 E 11th Avenue, Aurora, CO 80018","$900,000 ",https://www.zillow.com/homedetails/21400-E-11th-Ave-Aurora-CO-80018/99615156_zpid/,37 days on Zillow From 2023-08-25,"4 bds2 ba1,900 sqft"
"4146 N Rome Court, Aurora, CO 80019","$599,000 ",https://www.zillow.com/homedetails/4146-N-Rome-St-Aurora-CO-80019/337810145_zpid/,Open: Monday 2:00pm-6:0... From 2023-08-25,"4 bds4 ba2,202 sqft"
"980 S Granby Way, Aurora, CO 80012","$409,900 ",https://www.zillow.com/homedetails/980-S-Granby-Way-Aurora-CO-80012/13066989_zpid/,3D Tour From 2023-08-25,"2 bds3 ba2,191 sqft"
"12054 E 25th Avenue, Aurora, CO 80010","$259,900 ",https://www.zillow.com/homedetails/12054-E-25th-Ave-Aurora-CO-80010/13020503_zpid/,38 days on Zillow From 2023-08-25,"3 bds2 ba1,467 sqft"
"18857 E Linvale Place, Aurora, CO 80013","$595,000 ",https://www.zillow.com/homedetails/18857-E-Linvale-Pl-Aurora-CO-80013/13088789_zpid/,3D Tour From 2023-08-25,"5 bds4 ba2,866 sqft"
"17649 E Loyola Drive Unit D, Aurora, CO 80013","$345,000 ",https://www.zillow.com/homedetails/17649-E-Loyola-Dr-APT-D-Aurora-CO-80013/2056399131_zpid/,38 days on Zillow From 2023-08-25,"3 bds2 ba1,470 sqft"
"8230 S Blackstone Parkway, Aurora, CO 80016","$1,035,000 ",https://www.zillow.com/homedetails/8230-S-Blackstone-Pkwy-Aurora-CO-80016/99614019_zpid/,"Price cut: $10,000 (Aug 23) From 2023-08-25","5 bds4 ba5,442 sqft"
"17371 E Mansfield Avenue Unit 632r, Aurora, CO 80013","$260,000 ",https://www.zillow.com/homedetails/17371-E-Mansfield-Ave-APT-632R-Aurora-CO-80013/13096212_zpid/,38 days on Zillow From 2023-08-25,2 bds1 ba968 sqft
"19347 E Batavia Drive, Aurora, CO 80011","$485,000 ",https://www.zillow.com/homedetails/19347-E-Batavia-Dr-Aurora-CO-80011/13013523_zpid/,"Price cut: $5,000 (Aug 21) From 2023-08-25","3 bds2 ba1,968 sqft"
"17317 E Kansas Place, Aurora, CO 80017","$479,900 ",https://www.zillow.com/homedetails/17317-E-Kansas-Pl-Aurora-CO-80017/87622887_zpid/,29 days on Zillow From 2023-08-25,"3 bds3 ba1,797 sqft"
"1902 Paris Street, Aurora, CO 80010","$425,000 ",https://www.zillow.com/homedetails/1902-Paris-St-Aurora-CO-80010/13021520_zpid/,29 days on Zillow From 2023-08-25,"2 bds2 ba1,320 sqft"
"5876 S Genoa Court, Aurora, CO 80015","$777,000 ",https://www.zillow.com/homedetails/5876-S-Genoa-Ct-Aurora-CO-80015/13121067_zpid/,29 days on Zillow From 2023-08-25,"5 bds5 ba4,376 sqft"
"2134 S Scranton Way, Aurora, CO 80014","$409,900 ",https://www.zillow.com/homedetails/2134-S-Scranton-Way-Aurora-CO-80014/13051096_zpid/,"Price cut: $15,100 (Aug 21) From 2023-08-25","3 bds3 ba1,587 sqft"
"15503 E Wyoming Drive Unit D, Aurora, CO 80017","$365,000 ",https://www.zillow.com/homedetails/15503-E-Wyoming-Dr-UNIT-D-Aurora-CO-80017/2056278103_zpid/,3D Tour From 2023-08-25,"2 bds3 ba1,442 sqft"
"27656 E Archer Avenue, Aurora, CO 80018","$743,950 ",https://www.zillow.com/homedetails/27656-E-Archer-Ave-Aurora-CO-80018/2057853154_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds3 ba3,772 sqft"
"21622 E 60th Avenue, Aurora, CO 80019","$675,000 ",https://www.zillow.com/homedetails/21622-E-60th-Ave-Aurora-CO-80019/313208216_zpid/,3D Tour From 2023-08-25,"4 bds4 ba3,426 sqft"
"6026 N Lisbon Street, Aurora, CO 80019","$623,666 ",https://www.zillow.com/homedetails/6026-N-Lisbon-St-Aurora-CO-80011/2057914002_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"2 bds2 ba3,056 sqft"
"6006 N Lisbon Street, Aurora, CO 80019","$699,081 ",https://www.zillow.com/homedetails/6006-N-Lisbon-St-Aurora-CO-80011/2057914005_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba3,792 sqft"
"24022 E Minnow Circle, Aurora, CO 80016","$750,000 ",https://www.zillow.com/homedetails/24022-E-Minnow-Cir-Aurora-CO-80016/123057582_zpid/,"Price cut: $14,900 (Aug 24) From 2023-08-25","4 bds3 ba3,668 sqft"
"16387 E Center Drive, Aurora, CO 80017","$450,000 ",https://www.zillow.com/homedetails/16387-E-Center-Dr-Aurora-CO-80017/13065089_zpid/,"Price cut: $8,000 (Aug 14) From 2023-08-25","3 bds3 ba1,506 sqft"
"2288 S Espana Street, Aurora, CO 80013","$659,900 ",https://www.zillow.com/homedetails/2288-S-Espana-St-Aurora-CO-80013/13076334_zpid/,30 days on Zillow From 2023-08-25,"5 bds4 ba3,210 sqft"
"7081 S White Crow Way, Aurora, CO 80016","$1,023,950 ",https://www.zillow.com/homedetails/7081-S-White-Crow-Way-Aurora-CO-80016/338355881_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba4,509 sqft"
"1454 S Laredo Way, Aurora, CO 80017","$495,750 ",https://www.zillow.com/homedetails/1454-S-Laredo-Way-Aurora-CO-80017/13070799_zpid/,"Price cut: $18,105 (Aug 23) From 2023-08-25","4 bds3 ba3,012 sqft"
"13691 E Marina Drive Unit 103, Aurora, CO 80014","$345,000 ",https://www.zillow.com/homedetails/13691-E-Marina-Dr-APT-103-Aurora-CO-80014/13060188_zpid/,30 days on Zillow From 2023-08-25,"2 bds2 ba1,380 sqft"
"12891 E Caspian Place, Aurora, CO 80014","$525,000 ",https://www.zillow.com/homedetails/12891-E-Caspian-Pl-Aurora-CO-80014/309950839_zpid/,"Price cut: $15,000 (Aug 2) From 2023-08-25","3 bds3 ba1,758 sqft"
"14255 E Montana Circle Unit B, Aurora, CO 80012","$375,000 ",https://www.zillow.com/homedetails/14255-E-Montana-Cir-APT-B-Aurora-CO-80012/13068524_zpid/,"Price cut: $10,000 (Aug 18) From 2023-08-25","2 bds2 ba1,378 sqft"
"18767 E Dorado Drive, Aurora, CO 80015","$730,000 ",https://www.zillow.com/homedetails/18767-E-Dorado-Dr-Aurora-CO-80015/13115612_zpid/,Open: Sun. 12am-3pm From 2023-08-25,"4 bds3 ba3,764 sqft"
"1753 S Andes Circle, Aurora, CO 80017","$476,950 ",https://www.zillow.com/homedetails/1753-S-Andes-Way-Aurora-CO-80017/338358143_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,430 sqft"
"1733 S Andes Circle, Aurora, CO 80017","$476,950 ",https://www.zillow.com/homedetails/1733-S-Andes-Way-Aurora-CO-80017/338358192_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,430 sqft"
"11926 E Canal Drive, Aurora, CO 80011","$365,000 ",https://www.zillow.com/homedetails/11926-E-Canal-Dr-Aurora-CO-80011/13037783_zpid/,"Price cut: $10,000 (Aug 18) From 2023-08-25","2 bds2 ba1,641 sqft"
"15810 E Arkansas Drive, Aurora, CO 80017","$549,000 ",https://www.zillow.com/homedetails/15810-E-Arkansas-Dr-Aurora-CO-80017/13070839_zpid/,Open: Fri. 2-4pm From 2023-08-25,"4 bds3 ba3,012 sqft"
"7296 S White Crow Way, Aurora, CO 80016","$833,950 ",https://www.zillow.com/homedetails/7296-S-White-Crow-Way-Aurora-CO-80016/338355810_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds5 ba3,929 sqft"
"3124 S Wheeling Way Unit 412, Aurora, CO 80014","$245,000 ",https://www.zillow.com/homedetails/3124-S-Wheeling-Way-APT-412-Aurora-CO-80014/13059857_zpid/,31 days on Zillow From 2023-08-25,2 bds1 ba930 sqft
"8100 S Irvington Court, Aurora, CO 80016","$835,000 ",https://www.zillow.com/homedetails/8100-S-Irvington-Ct-Aurora-CO-80016/295016956_zpid/,3D Tour From 2023-08-25,"4 bds3 ba4,317 sqft"
"11943 E Arkansas Avenue E, Aurora, CO 80012","$568,000 ",https://www.zillow.com/homedetails/11943-E-Arkansas-Ave-Aurora-CO-80012/13047347_zpid/,Price cut: $500 (Aug 24) From 2023-08-25,"4 bds3 ba2,600 sqft"
"1530 S Joliet Street, Aurora, CO 80012","$478,000 ",https://www.zillow.com/homedetails/1530-S-Joliet-St-Aurora-CO-80012/13047705_zpid/,31 days on Zillow From 2023-08-25,"3 bds3 ba1,920 sqft"
"5596 S Valdai Street, Aurora, CO 80015","$574,500 ",https://www.zillow.com/homedetails/5596-S-Valdai-St-Aurora-CO-80015/13111778_zpid/,Open: Sat. 1-4pm From 2023-08-25,"5 bds4 ba2,171 sqft"
"3744 S Quintero Street, Aurora, CO 80013","$520,000 ",https://www.zillow.com/homedetails/3744-S-Quintero-St-Aurora-CO-80013/13095695_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"4 bds2 ba1,757 sqft"
"25538 E Otero Place, Aurora, CO 80016","$997,500 ",https://www.zillow.com/homedetails/25538-E-Otero-Pl-Aurora-CO-80016/124749145_zpid/,"Price cut: $2,450 (Aug 17) From 2023-08-25","5 bds5 ba5,294 sqft"
"2939 S Winston, Aurora, CO 80013","$515,000 ",https://www.zillow.com/homedetails/2939-S-Winston-St-Aurora-CO-80013/13084670_zpid/,"Price cut: $20,000 (Aug 11) From 2023-08-25","4 bds2 ba1,632 sqft"
"23413 E Moraine Place S, Aurora, CO 80016","$765,000 ",https://www.zillow.com/homedetails/23413-Moraine-Pl-Aurora-CO-80016/2056320351_zpid/,"Price cut: $10,000 (Aug 21) From 2023-08-25","4 bds3 ba3,842 sqft"
"384 S Ironton Street Unit 110, Aurora, CO 80012","$180,000 ",https://www.zillow.com/homedetails/384-S-Ironton-St-APT-110-Aurora-CO-80012/13043134_zpid/,32 days on Zillow From 2023-08-25,1 bd1 ba700 sqft
"19709 E Dartmouth Avenue, Aurora, CO 80013","$539,000 ",https://www.zillow.com/homedetails/19709-E-Dartmouth-Ave-Aurora-CO-80013/13087789_zpid/,"Price cut: $11,000 (Aug 23) From 2023-08-25","4 bds3 ba2,267 sqft"
"Sunstone Plan, Harmony","$522,950+",https://www.zillow.com/community/harmony/2067387753_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,880 sqft"
"23662 E Calhoun Avenue, Aurora, CO 80016","$900,000 ",https://www.zillow.com/homedetails/23662-E-Calhoun-Ave-Aurora-CO-80016/125973451_zpid/,33 days on Zillow From 2023-08-25,"6 bds6 ba5,065 sqft"
"2061 S Helena Street Unit A, Aurora, CO 80013","$344,000 ",https://www.zillow.com/homedetails/2061-S-Helena-St-APT-A-Aurora-CO-80013/13079870_zpid/,"Price cut: $5,000 (Aug 13) From 2023-08-25","2 bds1 ba1,648 sqft"
"21033 E Quincy Place, Aurora, CO 80015","$602,950 ",https://www.zillow.com/homedetails/21033-E-Quincy-Pl-Aurora-CO-80015/319930767_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"2 bds3 ba1,802 sqft"
"21022 E Quincy Drive, Aurora, CO 80015","$577,950 ",https://www.zillow.com/homedetails/21022-E-Quincy-Dr-Aurora-CO-80015/319930754_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"2 bds3 ba1,720 sqft"
"4251 S Blackhawk Circle Unit 3g, Aurora, CO 80014","$444,000 ",https://www.zillow.com/homedetails/4251-S-Blackhawk-Cir-UNIT-3G-Aurora-CO-80014/54645088_zpid/,34 days on Zillow From 2023-08-25,"2 bds2 ba1,525 sqft"
"1272 S Uvalda Street, Aurora, CO 80012","$265,000 ",https://www.zillow.com/homedetails/1272-S-Uvalda-St-Aurora-CO-80012/13049320_zpid/,Price cut: $500 (Aug 18) From 2023-08-25,2 bds1 ba840 sqft
"1251 S Kingston Court Unit 12, Aurora, CO 80012","$589,900 ",https://www.zillow.com/homedetails/1251-S-Kingston-Ct-12-Aurora-CO-80012/2056102793_zpid/,Open: Sun. 11am-4pm From 2023-08-25,"3 bds3 ba1,882 sqft"
"12252 E Alaska Place, Aurora, CO 80012","$380,000 ",https://www.zillow.com/homedetails/12252-E-Alaska-Pl-Aurora-CO-80012/13041302_zpid/,25 days on Zillow From 2023-08-25,3 bds1 ba999 sqft
"2913 S Macon Street, Aurora, CO 80014","$624,000 ",https://www.zillow.com/homedetails/2913-S-Macon-St-Aurora-CO-80014/13057188_zpid/,Open: Sun. 12-2pm From 2023-08-25,"4 bds3 ba3,062 sqft"
"16081 E Radcliff Place Unit B, Aurora, CO 80015","$385,000 ",https://www.zillow.com/homedetails/16081-E-Radcliff-Pl-APT-B-Aurora-CO-80015/13106213_zpid/,3D Tour From 2023-08-25,"3 bds2 ba1,010 sqft"
"15637 E Atlantic Place, Aurora, CO 80013","$449,000 ",https://www.zillow.com/homedetails/15637-E-Atlantic-Pl-Aurora-CO-80013/13079430_zpid/,"Price cut: $6,000 (Aug 22) From 2023-08-25","3 bds2 ba1,296 sqft"
"3870 N Gold Bug Street, Aurora, CO 80019","$572,950 ",https://www.zillow.com/homedetails/3870-N-Gold-Bug-St-Aurora-CO-80019/2056226752_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,420 sqft"
"27215 E Ottawa Drive, Aurora, CO 80016","$795,000 ",https://www.zillow.com/homedetails/27215-E-Ottawa-Dr-Aurora-CO-80016/99656166_zpid/,26 days on Zillow From 2023-08-25,"4 bds3 ba3,336 sqft"
"1487 S Zeno Way, Aurora, CO 80017","$574,900 ",https://www.zillow.com/homedetails/1487-S-Zeno-Way-Aurora-CO-80017/13074461_zpid/,26 days on Zillow From 2023-08-25,"5 bds3 ba2,935 sqft"
"7354 S Scottsburg Way, Aurora, CO 80016","$875,000 ",https://www.zillow.com/homedetails/7354-S-Scottsburg-Way-Aurora-CO-80016/295017349_zpid/,3D Tour From 2023-08-25,"6 bds5 ba4,171 sqft"
"1505 S Ouray Circle Unit B, Aurora, CO 80017","$305,745 ",https://www.zillow.com/homedetails/1505-S-Ouray-Cir-UNIT-B-Aurora-CO-80017/13072347_zpid/,"Price cut: $5,205 (Aug 8) From 2023-08-25","2 bds2 ba1,000 sqft"
"21531 E Union Drive, Aurora, CO 80015","$699,000 ",https://www.zillow.com/homedetails/21531-E-Union-Dr-Aurora-CO-80015/99641517_zpid/,3D Tour From 2023-08-25,"4 bds4 ba4,113 sqft"
"471 S Kalispell Way Unit 108, Aurora, CO 80017","$224,000 ",https://www.zillow.com/homedetails/471-S-Kalispell-Way-APT-108-Aurora-CO-80017/13065536_zpid/,"Price cut: $1,000 (Aug 24) From 2023-08-25",1 bd1 ba750 sqft
"849 S Nome Street, Aurora, CO 80012","$463,500 ",https://www.zillow.com/homedetails/849-S-Nome-St-Aurora-CO-80012/13043945_zpid/,"Price cut: $1,500 (Aug 24) From 2023-08-25","4 bds2 ba1,188 sqft"
"14225 E Montana Circle Unit A, Aurora, CO 80012","$399,900 ",https://www.zillow.com/homedetails/14225-E-Montana-Cir-APT-A-Aurora-CO-80012/13068521_zpid/,26 days on Zillow From 2023-08-25,"3 bds2 ba1,424 sqft"
"26743 E Peakview Place, Aurora, CO 80016","$1,249,000 ",https://www.zillow.com/homedetails/26743-E-Peakview-Pl-Aurora-CO-80016/247460686_zpid/,"Price cut: $50,999 (Aug 22) From 2023-08-25","4 bds3 ba4,030 sqft"
"17905 E Bethany Drive, Aurora, CO 80013","$487,000 ",https://www.zillow.com/homedetails/17905-E-Bethany-Dr-Aurora-CO-80013/13085950_zpid/,27 days on Zillow From 2023-08-25,"3 bds2 ba1,384 sqft"
"26173 E Applewood Place, Aurora, CO 80016","$925,000 ",https://www.zillow.com/homedetails/26173-E-Applewood-Pl-Aurora-CO-80016/87625017_zpid/,"Price cut: $25,000 (Aug 18) From 2023-08-25","4 bds5 ba5,418 sqft"
"2918 S Parker Court, Aurora, CO 80014","$449,000 ",https://www.zillow.com/homedetails/2918-S-Parker-Ct-Aurora-CO-80014/13057716_zpid/,3D Tour From 2023-08-25,"3 bds3 ba1,970 sqft"
"21288 E 63rd Avenue, Aurora, CO 80019","$702,900 ",https://www.zillow.com/homedetails/21288-E-63rd-Ave-Aurora-CO-80019/2056243277_zpid/,Open: Mon-Thurs: 10 AM-... From 2023-08-25,"4 bds4 ba3,544 sqft"
"11861 E Yale Court, Aurora, CO 80014","$760,000 ",https://www.zillow.com/homedetails/11861-E-Yale-Ct-Aurora-CO-80014/13057126_zpid/,28 days on Zillow From 2023-08-25,"3 bds3 ba3,014 sqft"
"23898 E Phillips Place, Aurora, CO 80016","$800,000 ",https://www.zillow.com/homedetails/23898-E-Phillips-Pl-Aurora-CO-80016/54644507_zpid/,28 days on Zillow From 2023-08-25,"4 bds3 ba4,624 sqft"
"23608 E Ida Drive Unit B, Aurora, CO 80016","$449,500 ",https://www.zillow.com/homedetails/23608-E-Ida-Dr-UNIT-B-Aurora-CO-80016/338358314_zpid/,"Price cut: $15,000 (Aug 3) From 2023-08-25","2 bds3 ba1,385 sqft"
"14700 E Kentucky Drive Unit 537, Aurora, CO 80012","$280,000 ",https://www.zillow.com/homedetails/14700-E-Kentucky-Dr-APT-537-Aurora-CO-80012/13066778_zpid/,28 days on Zillow From 2023-08-25,1 bd1 ba664 sqft
"21072 E 60th Avenue, Aurora, CO 80019","$449,900 ",https://www.zillow.com/homedetails/21072-E-60th-Ave-Aurora-CO-80019/313208737_zpid/,28 days on Zillow From 2023-08-25,"3 bds3 ba1,680 sqft"
"14802 E Belleview Avenue, Aurora, CO 80015","$555,000 ",https://www.zillow.com/homedetails/14802-E-Belleview-Ave-Aurora-CO-80015/295029200_zpid/,Open: Sat. 2-4pm From 2023-08-25,"3 bds4 ba1,890 sqft"
"5735 N Genoa Way Unit 11-201, Aurora, CO 80019","$334,500 ",https://www.zillow.com/homedetails/5735-N-Genoa-Way-11-201-Aurora-CO-80019/63242226_zpid/,28 days on Zillow From 2023-08-25,"2 bds2 ba1,232 sqft"
"15904 E Rice Place Unit B, Aurora, CO 80015","$429,900 ",https://www.zillow.com/homedetails/15904-E-Rice-Pl-APT-B-Aurora-CO-80015/13106118_zpid/,"Price cut: $5,000 (Aug 25) From 2023-08-25","3 bds3 ba1,344 sqft"
"2874 S Vaughn Way, Aurora, CO 80014","$399,000 ",https://www.zillow.com/homedetails/2874-S-Vaughn-Way-Aurora-CO-80014/13058037_zpid/,28 days on Zillow From 2023-08-25,"3 bds3 ba1,521 sqft"
"15078 E Crestline Place, Centennial, CO 80015","$597,000 ",https://www.zillow.com/homedetails/15078-E-Crestline-Pl-Centennial-CO-80015/87625757_zpid/,"Price cut: $15,000 (Aug 22) From 2023-08-25","4 bds4 ba2,580 sqft"
"3345 S Hannibal Street, Aurora, CO 80013","$587,000 ",https://www.zillow.com/homedetails/3345-S-Hannibal-St-Aurora-CO-80013/13085214_zpid/,3D Tour From 2023-08-25,"4 bds3 ba2,050 sqft"
"3501 N Buchanan Way, Aurora, CO 80019","$569,900 ",https://www.zillow.com/homedetails/3501-N-Buchanan-Way-Aurora-CO-80019/2056436073_zpid/,"Price cut: $5,090 (Jul 28) From 2023-08-25","3 bds2 ba1,775 sqft"
"3195 S Olathe Way, Aurora, CO 80013","$515,000 ",https://www.zillow.com/homedetails/3195-S-Olathe-Way-Aurora-CO-80013/13085688_zpid/,"Price cut: $15,000 (Aug 6) From 2023-08-25","4 bds2 ba2,048 sqft"
"14896 E 2nd Avenue Unit 208h, Aurora, CO 80011","$249,900 ",https://www.zillow.com/homedetails/14896-E-2nd-Ave-APT-208H-Aurora-CO-80011/13062618_zpid/,"Price cut: $5,100 (Aug 14) From 2023-08-25",2 bds2 ba982 sqft
"1504 S Ouray Circle Unit B, Aurora, CO 80017","$290,000 ",https://www.zillow.com/homedetails/1504-S-Ouray-Cir-UNIT-B-Aurora-CO-80017/13072379_zpid/,3D Tour From 2023-08-25,"2 bds2 ba1,000 sqft"
"16097 E Lehigh Circle, Aurora, CO 80013","$649,500 ",https://www.zillow.com/homedetails/16097-E-Lehigh-Cir-Aurora-CO-80013/13098363_zpid/,"Price cut: $15,500 (Aug 15) From 2023-08-25","4 bds4 ba3,744 sqft"
"3933 S Pagosa Street, Aurora, CO 80013","$489,900 ",https://www.zillow.com/homedetails/3933-S-Pagosa-St-Aurora-CO-80013/13096296_zpid/,Video Walkthrough From 2023-08-25,"3 bds2 ba1,544 sqft"
